Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-qanj1241-1-one-1,numerals-qanj1241-1,Chan2019,one,1,χun,khun,,FALSCH,1,NA,NA
2,numerals-qanj1241-1-two-1,numerals-qanj1241-1,Chan2019,two,2,kaɓ,kab,,FALSCH,2,-Vɓ is a plural suffix,NA
3,numerals-qanj1241-1-three-1,numerals-qanj1241-1,Chan2019,three,3,oʂeɓ,oseb,,FALSCH,3,NA,NA
4,numerals-qanj1241-1-four-1,numerals-qanj1241-1,Chan2019,four,4,kaneɓ,kaneb,,FALSCH,4,NA,NA
5,numerals-qanj1241-1-five-1,numerals-qanj1241-1,Chan2019,five,5,ojeɓ,ojeb,,FALSCH,5,NA,NA
6,numerals-qanj1241-1-six-1,numerals-qanj1241-1,Chan2019,six,6,waqeɓ,waqeb,,FALSCH,6,NA,NA
7,numerals-qanj1241-1-seven-1,numerals-qanj1241-1,Chan2019,seven,7,uqeɓ,uqeb,,FALSCH,7,NA,NA
8,numerals-qanj1241-1-eight-1,numerals-qanj1241-1,Chan2019,eight,8,waʂaqeɓ,wasaqeb,,FALSCH,8,NA,NA
9,numerals-qanj1241-1-nine-1,numerals-qanj1241-1,Chan2019,nine,9,ɓaloneɓ,baloneb,,FALSCH,9,NA,NA
10,numerals-qanj1241-1-ten-1,numerals-qanj1241-1,Chan2019,ten,10,laχoneɓ,lakhoneb,,FALSCH,10,NA,NA
11,numerals-qanj1241-1-eleven-1,numerals-qanj1241-1,Chan2019,eleven,11,uslukʼeɓ,uslukeb,,FALSCH,11,NA,NA
12,numerals-qanj1241-1-twelve-1,numerals-qanj1241-1,Chan2019,twelve,12,laχkaweɓ,lakhkaweb,,FALSCH,10[+]2,NA,NA
13,numerals-qanj1241-1-thirteen-1,numerals-qanj1241-1,Chan2019,thirteen,13,oʂlaχoneɓ,oslakhoneb,,FALSCH,3[+]10,NA,NA
14,numerals-qanj1241-1-fourteen-1,numerals-qanj1241-1,Chan2019,fourteen,14,kanlaχoneɓ,kanlakhoneb,,FALSCH,4[+]10,NA,NA
15,numerals-qanj1241-1-fifteen-1,numerals-qanj1241-1,Chan2019,fifteen,15,olaχoneɓ,olakhoneb,,FALSCH,5[+]10,NA,NA
16,numerals-qanj1241-1-sixteen-1,numerals-qanj1241-1,Chan2019,sixteen,16,waqlaχoneɓ,waqlakhoneb,,FALSCH,6[+]10,NA,NA
17,numerals-qanj1241-1-seventeen-1,numerals-qanj1241-1,Chan2019,seventeen,17,uqlaχoneɓ,uqlakhoneb,,FALSCH,7[+]10,NA,NA
18,numerals-qanj1241-1-eighteen-1,numerals-qanj1241-1,Chan2019,eighteen,18,waʂaqlaχoneɓ,wasaqlakhoneb,,FALSCH,8[+]10,NA,NA
19,numerals-qanj1241-1-nineteen-1,numerals-qanj1241-1,Chan2019,nineteen,19,ɓalonqlaχoneɓ,balonqlakhoneb,,FALSCH,9[+]10,NA,NA
20,numerals-qanj1241-1-twenty-1,numerals-qanj1241-1,Chan2019,twenty,20,χunkʼal,khunkal,,FALSCH,1[⋅]20,NA,NA
21,numerals-qanj1241-1-twentyone-1,numerals-qanj1241-1,Chan2019,twentyone,21,χun skawinaq,khunskawinaq,,FALSCH,1[+][20]{its 2[⋅]20′},s- is the third-person possessive prefix; this is a case of overcounting,NA
22,numerals-qanj1241-1-twentytwo-1,numerals-qanj1241-1,Chan2019,twentytwo,22,kabʼ skawinaq,kabskawinaq,,FALSCH,2[+][20]{its 2[⋅]20′},NA,NA
