Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
pinj1243-1,pinj1243-1-1-1,1,pɔ́kɔ̀,pɔ́kɔ̀,1,,NA
pinj1243-1,pinj1243-1-2-1,2,bàlè,bàlè,2,,NA
pinj1243-1,pinj1243-1-3-1,3,tàtó,tàtó,3,,NA
pinj1243-1,pinj1243-1-4-1,4,nàyì,nàyì,4,,NA
pinj1243-1,pinj1243-1-5-1,5,tànɛ̀,tànɛ̀,5,,NA
pinj1243-1,pinj1243-1-6-1,6,mòtòbà,mòtòbà,6,,NA
pinj1243-1,pinj1243-1-7-1,7,nàpɔ́,nàpɔ́,7,,NA
pinj1243-1,pinj1243-1-8-1,8,ɣènânà,ɣènânà,{CL’}4’+4’,,NA
pinj1243-1,pinj1243-1-9-1,9,bùkà,bùkà,9,,Kámbú mwatátá = lit. missing one - it is possible that the form for nine - buka - meant missing
pinj1243-1,pinj1243-1-10-1,10,ndzìmà,ndzìmà,10,,NA
pinj1243-1,pinj1243-1-11-1,11,ndzìmà ná ɣè mɔ́tsì,ndzìmà ná ɣè mɔ́tsì,10+[+]{CL’}1’,,ná - ligature
pinj1243-1,pinj1243-1-12-2,12,nábàlè,nábàlè,[10]+{and}2,,NA
pinj1243-1,pinj1243-1-12-3,12,ńbàlè,ńbàlè,[10]+{and}2,,NA
pinj1243-1,pinj1243-1-12-1,12,ndzìmà ná ébàlè,ndzìmà ná ébàlè,10+{and}{CL”}2,,NA
pinj1243-1,pinj1243-1-13-1,13,ndzìmà ná étàtó,ndzìmà ná étàtó,10+{and}{CL”}3,,NA
pinj1243-1,pinj1243-1-14-1,14,ndzìmà ná énàyì,ndzìmà ná énàyì,10+{and}{CL”}4,,NA
pinj1243-1,pinj1243-1-15-1,15,ndzìmà ná étànɛ̀,ndzìmà ná étànɛ̀,10+{and}{CL”}5,,NA
pinj1243-1,pinj1243-1-16-1,16,ndzìmà ná mòtòbà,ndzìmà ná mòtòbà,10+{and}{CL}6,,NA
pinj1243-1,pinj1243-1-17-1,17,ndzìmà ná nàpɔ́,ndzìmà ná nàpɔ́,10+{and}7,,NA
pinj1243-1,pinj1243-1-18-1,18,ndzìmà ná ɣènânà,ndzìmà ná ɣènânà,10+{and}{CL’}4’+4’,,NA
pinj1243-1,pinj1243-1-19-1,19,ndzìmà ná bùkà,ndzìmà ná bùkà,10+{and}9,,NA
pinj1243-1,pinj1243-1-20-1,20,ndzìmà díbàlè,ndzìmà díbàlè,10·{CL’}2,,NA
pinj1243-1,pinj1243-1-21-1,21,ndzìmà díbàlèná ɣé mɔ́tsì,ndzìmà díbàlèná ɣé mɔ́tsì,(10·{CL’}2)+[+]{CL’}1’,,NA
pinj1243-1,pinj1243-1-22-1,22,ndzìmà díbàlè ná ébàlè,ndzìmà díbàlè ná ébàlè,(10·{CL’}2)+[+]{CL”}2,,NA
pinj1243-1,pinj1243-1-23-1,23,ndzìmà díbàlè ná étàtó,ndzìmà díbàlè ná étàtó,(10·{CL’}2)+[+]{CL”}3,,NA
pinj1243-1,pinj1243-1-24-1,24,ndzìmà díbàlè ná énàyì,ndzìmà díbàlè ná énàyì,(10·{CL’}2)+[+]{CL”}4,,NA
pinj1243-1,pinj1243-1-25-1,25,ndzìmà díbàlè ná étànɛ̀,ndzìmà díbàlè ná étànɛ̀,(10·{CL’}2)+[+]{CL”}5,,NA
pinj1243-1,pinj1243-1-26-1,26,ndzìmà díbàlè ná mòtòbà,ndzìmà díbàlè ná mòtòbà,(10·{CL’}2)+[+]{CL}6,,NA
pinj1243-1,pinj1243-1-27-1,27,ndzìmà díbàlè ná nàpɔ́,ndzìmà díbàlè ná nàpɔ́,(10·{CL’}2)+[+]7,,NA
pinj1243-1,pinj1243-1-28-1,28,ndzìmà díbàlè ná ɣènânà,ndzìmà díbàlè ná ɣènânà,(10·{CL’}2)+[+]{CL’}4’+4’,,NA
pinj1243-1,pinj1243-1-29-1,29,ndzìmà díbàlè ná bùkà,ndzìmà díbàlè ná bùkà,(10·{CL’}2)+[+]9,,NA
pinj1243-1,pinj1243-1-30-1,30,ndzìmà dítàtó,ndzìmà dítàtó,10·{CL’}3,,NA
pinj1243-1,pinj1243-1-40-1,40,ndzìmà dínàyì,ndzìmà dínàyì,10·{CL’}4,,NA
pinj1243-1,pinj1243-1-50-1,50,ndzìmà dítánɛ̀,ndzìmà dítánɛ̀,10·{CL’}5,,NA
pinj1243-1,pinj1243-1-60-1,60,(dì)ndzìmá mòtòbà,(dì)ndzìmá mòtòbà,{CL’}10·{CL}6,,NA
pinj1243-1,pinj1243-1-70-1,70,(dì)ndzìmá nàpɔ́,(dì)ndzìmá nàpɔ́,{CL’}10·7,,NA
pinj1243-1,pinj1243-1-80-1,80,(dì)ndzìmá ɣènânà,(dì)ndzìmá ɣènânà,{CL’}10·{CL’}4’+4’,,NA
pinj1243-1,pinj1243-1-90-1,90,(dì)ndzìmá bùkà,(dì)ndzìmá bùkà,{CL’}10·9,,NA
pinj1243-1,pinj1243-1-100-1,100,kámà,kámà,100,,NA
pinj1243-1,pinj1243-1-200-1,200,kámà dìbàlè,kámà dìbàlè,1000·{CL'}2,,NA
