Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
kimb1241-1,kimb1241-1-1-1,1,môxì,môxì,1,,NA
kimb1241-1,kimb1241-1-2-1,2,yâdí,yâdí,2,,NA
kimb1241-1,kimb1241-1-3-1,3,tâtù,tâtù,3,,NA
kimb1241-1,kimb1241-1-4-1,4,wânà,wânà,4,,NA
kimb1241-1,kimb1241-1-5-1,5,tânù,tânù,5,,NA
kimb1241-1,kimb1241-1-6-1,6,sámánù,sámánù,5’+1’,,NA
kimb1241-1,kimb1241-1-7-1,7,sámbwádì,sámbwádì,5’+2,,“sám” verb meaning exceed.
kimb1241-1,kimb1241-1-8-1,8,(dí)nâkè,(dí)nâkè,{CL}8,,NA
kimb1241-1,kimb1241-1-9-1,9,(dí)vwà,(dí)vwà,{CL}9,,NA
kimb1241-1,kimb1241-1-10-1,10,(dí)kwìnyì,(dí)kwìnyì,{CL}10,,NA
kimb1241-1,kimb1241-1-11-1,11,kwínyí ní môxì,kwínyí ní môxì,10+{LIG}1,,NA
kimb1241-1,kimb1241-1-12-1,12,kwínyí ní yâdí,kwínyí ní yâdí,10+{LIG}2,,NA
kimb1241-1,kimb1241-1-13-1,13,kwínyí ní tàtù,kwínyí ní tàtù,10+{LIG}3,,NA
kimb1241-1,kimb1241-1-14-1,14,kwínyí ní wànà,kwínyí ní wànà,10+{LIG}4,,NA
kimb1241-1,kimb1241-1-15-1,15,kwínyí ní tànù,kwínyí ní tànù,10+{LIG}5,,NA
kimb1241-1,kimb1241-1-16-1,16,kwínyí ní sàmànù,kwínyí ní sàmànù,10+{LIG}6,,NA
kimb1241-1,kimb1241-1-17-1,17,kwínyí ní sàmbwàdì,kwínyí ní sàmbwàdì,10+{LIG}7,,NA
kimb1241-1,kimb1241-1-18-1,18,kwínyí ní nàkè,kwínyí ní nàkè,10+{LIG}8,,NA
kimb1241-1,kimb1241-1-19-1,19,kwínyí ní vwà,kwínyí ní vwà,10+{LIG}9,,NA
kimb1241-1,kimb1241-1-20-1,20,mákwínyí á yàdì,mákwínyí á yàdì,{CL’}10·2,,NA
kimb1241-1,kimb1241-1-21-1,21,mákwínyí á yàdì nì môxì,mákwínyí á yàdì nì môxì,({CL’}10·2)+{+}1,,NA
kimb1241-1,kimb1241-1-22-1,22,mákwínyí á yàdì nì yâdí,mákwínyí á yàdì nì yâdí,({CL’}10·2)+{+}2,,NA
kimb1241-1,kimb1241-1-23-1,23,mákwínyí á yàdì nì tàtù,mákwínyí á yàdì nì tàtù,({CL’}10·2)+{+}3,,NA
kimb1241-1,kimb1241-1-24-1,24,mákwínyí á yàdì nì wànà,mákwínyí á yàdì nì wànà,({CL’}10·2)+{+}4,,NA
kimb1241-1,kimb1241-1-25-1,25,mákwínyí á yàdì nì tànù,mákwínyí á yàdì nì tànù,({CL’}10·2)+{+}5,,NA
kimb1241-1,kimb1241-1-26-1,26,mákwínyí á yàdì nì sàmànù,mákwínyí á yàdì nì sàmànù,({CL’}10·2)+{+}5’+1’,,NA
kimb1241-1,kimb1241-1-27-1,27,mákwínyí á yàdì nì sàmbwàdì,mákwínyí á yàdì nì sàmbwàdì,({CL’}10·2)+{+}5’+2,,NA
kimb1241-1,kimb1241-1-28-1,28,mákwínyí á yàdì nì nàkè,mákwínyí á yàdì nì nàkè,({CL’}10·2)+{+}8,,NA
kimb1241-1,kimb1241-1-29-1,29,mákwínyí á yàdì nì vwà,mákwínyí á yàdì nì vwà,({CL’}10·2)+{+}9,,NA
kimb1241-1,kimb1241-1-30-1,30,mákwínyátátù,mákwínyátátù,{CL’}10·3,,NA
kimb1241-1,kimb1241-1-40-1,40,mákwínyáwánà,mákwínyáwánà,{CL’}10·4,,NA
kimb1241-1,kimb1241-1-50-1,50,mákwínyátánù,mákwínyátánù,{CL’}10·5,,NA
kimb1241-1,kimb1241-1-60-1,60,mákwínyásàmànù,mákwínyásàmànù,{CL’}10·(5’+1’),,NA
kimb1241-1,kimb1241-1-70-1,70,mákwínyásàmbwàdì,mákwínyásàmbwàdì,{CL’}10·(5’+2),,NA
kimb1241-1,kimb1241-1-80-1,80,mákwínyánákè,mákwínyánákè,{CL’}10·8,,NA
kimb1241-1,kimb1241-1-90-1,90,mákwínyávwà,mákwínyávwà,{CL’}10·9,,NA
kimb1241-1,kimb1241-1-100-1,100,hâmà,hâmà,100,,NA
kimb1241-1,kimb1241-1-200-1,200,hámá jíyàdì,hámá jíyàdì,"100·{CL""}2",,NA
kimb1241-1,kimb1241-1-1000-1,1000,kwínyí dyá hàmà,kwínyí dyá hàmà,10·{LIG}100,,NA
kimb1241-1,kimb1241-1-2000-1,2000,kwínyí dyá hámá jíyàdì,kwínyí dyá hámá jíyàdì,10·{LIG}100·{CL”}2,,NA
kimb1241-2,kimb1241-2-1-1,1,motʃi ?,motʃi ?,1,,same as before!
kimb1241-2,kimb1241-2-2-1,2,yadi,yadi,2,,NA
