ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-leng1258-1-one-1;numerals-leng1258-1;Chan2019;one;1;temoyi;temoyi;;FALSE;1;;
numerals-leng1258-1-two-1;numerals-leng1258-1;Chan2019;two;2;tabivili;tabivili;;FALSE;2;;
numerals-leng1258-1-three-1;numerals-leng1258-1;Chan2019;three;3;tabisaso;tabisaso;;FALSE;3;;
numerals-leng1258-1-four-1;numerals-leng1258-1;Chan2019;four;4;tabinayi;tabinayi;;FALSE;4;;
numerals-leng1258-1-five-1;numerals-leng1258-1;Chan2019;five;5;tifvu;tifvu;;FALSE;5;;
numerals-leng1258-1-six-1;numerals-leng1258-1;Chan2019;six;6;tifvu na mwandala;tifvunamwandala;( 5 + 1 );FALSE;5+{and}1’;;
numerals-leng1258-1-seven-1;numerals-leng1258-1;Chan2019;seven;7;tifvu na bandala tabavhili;tifvunabandalatabavhili;( 5 + 2 );FALSE;5+{and}2;5+{and}1’+2;
numerals-leng1258-1-eight-1;numerals-leng1258-1;Chan2019;eight;8;tifvu na bandala tabisaso;tifvunabandalatabisaso;( 5 + 3 );FALSE;5+{and}3;5+{and}1’+3;
numerals-leng1258-1-nine-1;numerals-leng1258-1;Chan2019;nine;9;tifvu na bandala tabinayi;tifvunabandalatabinayi;( 5 + 4 );FALSE;5+{and}4;5+{and}1’+4;
numerals-leng1258-1-ten-1;numerals-leng1258-1;Chan2019;ten;10;taɓu;tabu;;FALSE;10;;
numerals-leng1258-1-eleven-1;numerals-leng1258-1;Chan2019;eleven;11;taɓu na bomoyi;tabunabomoyi;;FALSE;10+{and}1;;
numerals-leng1258-1-twelve-1;numerals-leng1258-1;Chan2019;twelve;12;taɓu na bivili;tabunabivili;;FALSE;10+{and}2;;
numerals-leng1258-1-thirteen-1;numerals-leng1258-1;Chan2019;thirteen;13;taɓu na bisaso;tabunabisaso;;FALSE;10+{and}3;;
numerals-leng1258-1-fourteen-1;numerals-leng1258-1;Chan2019;fourteen;14;taɓu na binayi;tabunabinayi;;FALSE;10+{and}4;;
numerals-leng1258-1-fifteen-1;numerals-leng1258-1;Chan2019;fifteen;15;taɓu na bifvu;tabunabifvu;;FALSE;10+{and}5;;
numerals-leng1258-1-sixteen-1;numerals-leng1258-1;Chan2019;sixteen;16;taɓu na mwandala;tabunamwandala;;FALSE;10+{and}[5]+1’;;
numerals-leng1258-1-seventeen-1;numerals-leng1258-1;Chan2019;seventeen;17;taɓu na bandala tabavhili;tabunabandalatabavhili;;FALSE;10+{and}[5]+2;;
numerals-leng1258-1-eighteen-1;numerals-leng1258-1;Chan2019;eighteen;18;taɓu na bandala tabisaso;tabunabandalatabisaso;;FALSE;10+{and}[5]+3;;
numerals-leng1258-1-nineteen-1;numerals-leng1258-1;Chan2019;nineteen;19;taɓu na bandala tabinayi;tabunabandalatabinayi;;FALSE;10+{and}[5]+4;;
numerals-leng1258-1-twenty-1;numerals-leng1258-1;Chan2019;twenty;20;mitukhu tamivili;mitukhutamivili;;FALSE;10·2;;
numerals-leng1258-1-twentyone-1;numerals-leng1258-1;Chan2019;twentyone;21;mitukhu tamivili na emoyi;mitukhutamivilinaemoyi;;FALSE;(10·2)+{and}1;;
numerals-leng1258-1-twentytwo-1;numerals-leng1258-1;Chan2019;twentytwo;22;mitukhu tamivili na mivili;mitukhutamivilinamivili;;FALSE;(10·2)+{and}2;;
numerals-leng1258-1-twentythree-1;numerals-leng1258-1;Chan2019;twentythree;23;mitukhu tamivili na misaso;mitukhutamivilinamisaso;;FALSE;(10·2)+{and}3;;
numerals-leng1258-1-twentyfour-1;numerals-leng1258-1;Chan2019;twentyfour;24;mitukhu tamivili na minayi;mitukhutamivilinaminayi;;FALSE;(10·2)+{and}4;;
numerals-leng1258-1-twentyfive-1;numerals-leng1258-1;Chan2019;twentyfive;25;mitukhu tifvu nifvu;mitukhutifvunifvu;;FALSE;?;(10·2)+{and}5{?}: five occurs twice, perhaps should be replaced with two.;
numerals-leng1258-1-twentysix-1;numerals-leng1258-1;Chan2019;twentysix;26;mitukhu tamivili na mwandala;mitukhutamivilinamwandala;;FALSE;(10·2)+{and}[5]+1’;;
numerals-leng1258-1-twentyseven-1;numerals-leng1258-1;Chan2019;twentyseven;27;mitukhu tamivili na bandala tabavhili;mitukhutamivilinabandalatabavhili;;FALSE;(10·2)+{and}[5]+2;(10·2)+{and}[5]+2;
numerals-leng1258-1-twentyeight-1;numerals-leng1258-1;Chan2019;twentyeight;28;mitukhu tamivili na bandala tabisaso;mitukhutamivilinabandalatabisaso;;FALSE;(10·2)+{and}[5]+3;;
numerals-leng1258-1-twentynine-1;numerals-leng1258-1;Chan2019;twentynine;29;mitukhu tamivili na bandala tabinayi;mitukhutamivilinabandalatabinayi;;FALSE;(10·2)+{and}[5]+4;;
numerals-leng1258-1-thirty-1;numerals-leng1258-1;Chan2019;thirty;30;mitukhu tamisaso;mitukhutamisaso;;FALSE;10·3;;
numerals-leng1258-1-forty-1;numerals-leng1258-1;Chan2019;forty;40;mitukhu taminayi;mitukhutaminayi;;FALSE;10·4;;
numerals-leng1258-1-fifty-1;numerals-leng1258-1;Chan2019;fifty;50;mitukhu tifvu;mitukhutifvu;;FALSE;10·5;;
numerals-leng1258-1-sixty-1;numerals-leng1258-1;Chan2019;sixty;60;mitukhu tifvu na mwandala;mitukhutifvunamwandala;;FALSE;(10·5)+1’;;
numerals-leng1258-1-seventy-1;numerals-leng1258-1;Chan2019;seventy;70;mitukhu tifvu na bandala tabavhili;mitukhutifvunabandalatabavhili;;FALSE;(10·5)+2;;
numerals-leng1258-1-eighty-1;numerals-leng1258-1;Chan2019;eighty;80;mitukhu tifvu na bandala tabisaso;mitukhutifvunabandalatabisaso;;FALSE;(10·5)+3;;
numerals-leng1258-1-ninety-1;numerals-leng1258-1;Chan2019;ninety;90;mitukhu tifvu na bandala tabinayi;mitukhutifvunabandalatabinayi;;FALSE;(10·5)+4;;
numerals-leng1258-1-hundred-1;numerals-leng1258-1;Chan2019;hundred;100;nkama tomoyi;nkamatomoyi;;FALSE;100·1;;
numerals-leng1258-1-hundred-2;numerals-leng1258-1;Chan2019;hundred;100;miya temoyi;miyatemoyi;;FALSE;100’·1;;
numerals-leng1258-1-twohundred-1;numerals-leng1258-1;Chan2019;twohundred;200;mikama tamivili;mikamatamivili;;FALSE;100’·2;;
numerals-leng1258-1-thousand-1;numerals-leng1258-1;Chan2019;thousand;1000;losambale;losambale;;FALSE;1000;;
numerals-leng1258-1-thousand-2;numerals-leng1258-1;Chan2019;thousand;1000;elefu;elefu;( < Swahili );TRUE;1000’;;
numerals-leng1258-1-twothousand-1;numerals-leng1258-1;Chan2019;twothousand;2000;misambel ta mivili;misambeltamivili;;FALSE;1000·2;;
numerals-leng1258-1-twothousand-2;numerals-leng1258-1;Chan2019;twothousand;2000;elefu tipili;elefutipili;;FALSE;1000’·2;;
