"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"tuki1240-1","tuki1240-1-1-1",1,"umwêːsií","umwêːsií","1","1",NA
"tuki1240-1","tuki1240-1-2-1",2,"mówá","mówá","2","2",NA
"tuki1240-1","tuki1240-1-3-1",3,"mótátó","mótátó","3","3",NA
"tuki1240-1","tuki1240-1-4-1",4,"mwéːné","mwéːné","4","4",NA
"tuki1240-1","tuki1240-1-5-1",5,"motáːnó","motáːnó","5","5",NA
"tuki1240-1","tuki1240-1-6-1",6,"mwárátó","mwárátó","6","x3?","rátó = 3? tato with a change from t to r?"
"tuki1240-1","tuki1240-1-7-1",7,"mwáráto na umwêːsií","mwáráto na umwêːsií","6+{+}1","x + 1","x = 6; 6 = x3? na"
"tuki1240-1","tuki1240-1-8-1",8,"mwéréma","mwéréma","8","8?","mo + anda mo = class marker"
"tuki1240-1","tuki1240-1-9-1",9,"mwéréma na umwêːsií","mwéréma na umwêːsií","8+{+}1",NA,"( 8 + 1)"
"tuki1240-1","tuki1240-1-10-1",10,"mwábɔ́tɔ́","mwábɔ́tɔ́","10",NA,NA
"tuki1240-1","tuki1240-1-11-1",11,"mwábɔ́tɔ́ na umwêːsií","mwábɔ́tɔ́ na umwêːsií","10+{+}1",NA,NA
"tuki1240-1","tuki1240-1-12-1",12,"mwábɔ́tɔ́ na mówá","mwábɔ́tɔ́ na mówá","10+{+}2",NA,NA
"tuki1240-1","tuki1240-1-13-1",13,"mwábɔ́tɔ́ na mótátó","mwábɔ́tɔ́ na mótátó","10+{+}3",NA,NA
"tuki1240-1","tuki1240-1-14-1",14,"mwábɔ́tɔ́ na mwéːné","mwábɔ́tɔ́ na mwéːné","10+{+}4",NA,NA
"tuki1240-1","tuki1240-1-15-1",15,"mwábɔ́tɔ́ na motáːnó","mwábɔ́tɔ́ na motáːnó","10+{+}5",NA,NA
"tuki1240-1","tuki1240-1-16-1",16,"mwábɔ́tɔ́ na mwárátó","mwábɔ́tɔ́ na mwárátó","10+{+}6",NA,NA
"tuki1240-1","tuki1240-1-17-1",17,"mwábɔ́tɔ́ na mwáráto na umwêːsií","mwábɔ́tɔ́ na mwáráto na umwêːsií","10+{+}6+{+}1",NA,NA
"tuki1240-1","tuki1240-1-18-1",18,"mwábɔ́tɔ́ na mwéréma","mwábɔ́tɔ́ na mwéréma","10+{+}8",NA,NA
"tuki1240-1","tuki1240-1-19-1",19,"mwábɔ́tɔ́ na mwéréma na umwêːsií","mwábɔ́tɔ́ na mwéréma na umwêːsií","10+{+}8+{+}1",NA,NA
"tuki1240-1","tuki1240-1-20-1",20,"mɔɔ́mává","mɔɔ́mává","10’·2'",NA,NA
"tuki1240-1","tuki1240-1-21-1",21,"mɔɔ́mává na umwêːsií","mɔɔ́mává na umwêːsií","(10’·2’)+{+}1",NA,NA
"tuki1240-1","tuki1240-1-22-1",22,"mɔɔ́mává na mówá","mɔɔ́mává na mówá","(10’·2’)+{+}2",NA,NA
"tuki1240-1","tuki1240-1-23-1",23,"mɔɔ́mává na mótátó","mɔɔ́mává na mótátó","(10’·2’)+{+}3",NA,NA
"tuki1240-1","tuki1240-1-24-1",24,"mɔɔ́mává na mwéːné","mɔɔ́mává na mwéːné","(10’·2’)+{+}4",NA,NA
"tuki1240-1","tuki1240-1-25-1",25,"mɔɔ́mává na motáːnó","mɔɔ́mává na motáːnó","(10’·2’)+{+}5",NA,NA
"tuki1240-1","tuki1240-1-26-1",26,"mɔɔ́mává na mwárátó","mɔɔ́mává na mwárátó","(10’·2’)+{+}5",NA,NA
"tuki1240-1","tuki1240-1-27-1",27,"mɔɔ́mává na mwáráto na umwêːsií","mɔɔ́mává na mwáráto na umwêːsií","(10’·2’)+{+}6+{+}1",NA,NA
"tuki1240-1","tuki1240-1-28-1",28,"mɔɔ́mává na mwéréma","mɔɔ́mává na mwéréma","(10’·2’)+{+}8",NA,NA
"tuki1240-1","tuki1240-1-29-1",29,"mɔɔ́mává na mwéréma na umwêːsií","mɔɔ́mává na mwéréma na umwêːsií","(10’·2’)+{+}8+{+}1",NA,NA
"tuki1240-1","tuki1240-1-30-1",30,"mɔɔ́mátátó","mɔɔ́mátátó","10’·3’",NA,"my hunch is that the form for three merged with a multiplicative or a plural marker"
"tuki1240-1","tuki1240-1-40-1",40,"mɔɔ́mááné","mɔɔ́mááné","10’·4'",NA,NA
"tuki1240-1","tuki1240-1-50-1",50,"mɔɔ́mátáːnó","mɔɔ́mátáːnó","10’·5",NA,NA
"tuki1240-1","tuki1240-1-60-1",60,"mɔɔ́márátó","mɔɔ́márátó","10’·6’",NA,NA
"tuki1240-1","tuki1240-1-70-1",70,"mɔɔ́márátó na umwêːsií","mɔɔ́márátó na umwêːsií","10’·(6’+{+}1)",NA,NA
"tuki1240-1","tuki1240-1-80-1",80,"mɔɔ́méréma","mɔɔ́méréma","10’·8",NA,NA
"tuki1240-1","tuki1240-1-90-1",90,"mɔɔ́méréma na umwêːsií","mɔɔ́méréma na umwêːsií","10’·(8+{+}1)",NA,NA
"tuki1240-1","tuki1240-1-100-1",100,"itete","itete","100",NA,NA
"tuki1240-1","tuki1240-1-200-1",200,"motete mówá","motete mówá","{PLU}100·2",NA,NA
"tuki1240-1","tuki1240-1-1000-1",1000,"tóːsini","tóːsini","1000",NA,"( < English 'thouand' )"
"tuki1240-1","tuki1240-1-2000-1",2000,"tóːsini mówá","tóːsini mówá","1000·2",NA,NA
