"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"tete1250-1","tete1250-1-1-1",1,"ótɔy","ótɔy","1",NA,NA
"tete1250-1","tete1250-1-2-1",2,"haénde","haénde","2",NA,NA
"tete1250-1","tete1250-1-3-1",3,"hasátu","hasátu","3",NA,NA
"tete1250-1","tete1250-1-4-1",4,"anéy","anéy","4",NA,NA
"tete1250-1","tete1250-1-5-1",5,"atánu","atánu","{CL}5","5",NA
"tete1250-1","tete1250-1-6-1",6,"asamále","asamále","{CL’}5’+1’","5 + [1]",NA
"tete1250-1","tete1250-1-7-1",7,"esambɛ́ɛ́lé","esambɛ́ɛ́lé","{CL}5’+2’","x + 2",NA
"tete1250-1","tete1250-1-8-1",8,"enáánéyi","enáánéyi","{CL}4’+4","x4",NA
"tete1250-1","tete1250-1-9-1",9,"divwá","divwá","{CL”}9","[10]-1",NA
"tete1250-1","tete1250-1-10-1",10,"díkumi","díkumi","{CL""}10",NA,NA
"tete1250-1","tete1250-1-11-1",11,"díkumi ló ótɔy","díkumi ló ótɔy","{CL”}10+{and}1",NA,NA
"tete1250-1","tete1250-1-12-1",12,"díkumi lá énde","díkumi lá énde","{CL""}10+{and}2",NA,NA
"tete1250-1","tete1250-1-13-1",13,"díkumi lá asátu","díkumi lá asátu","{CL""}10+{and}3",NA,NA
"tete1250-1","tete1250-1-14-1",14,"díkumi lá anéy","díkumi lá anéy","{CL""}10+{and}4",NA,NA
"tete1250-1","tete1250-1-15-1",15,"díkumi lá atánu","díkumi lá atánu","{CL""}10+{and}5",NA,NA
"tete1250-1","tete1250-1-16-1",16,"díkumi lá isamánu","díkumi lá isamánu","{CL”}10+{and}5’+1'",NA,NA
"tete1250-1","tete1250-1-17-1",17,"díkumi lá esambɛ́ɛ́lé","díkumi lá esambɛ́ɛ́lé","{CL”}10+{and}5’+2'",NA,NA
"tete1250-1","tete1250-1-18-1",18,"díkumi lá enáánéyi","díkumi lá enáánéyi","{CL”}10+{and}4’+4",NA,NA
"tete1250-1","tete1250-1-19-1",19,"díkumi lá divwá","díkumi lá divwá","{CL”}10+{and}9",NA,NA
"tete1250-1","tete1250-1-20-1",20,"ákumi áende","ákumi áende","{CL”’}10·{CL”’}2",NA,NA
"tete1250-1","tete1250-1-21-1",21,"ákumi áende ló ótɔy","ákumi áende ló ótɔy","({CL”’}10·{CL”’}2)+{+}1",NA,NA
"tete1250-1","tete1250-1-22-1",22,"ákumi áende lá énde","ákumi áende lá énde","({CL”’}10·{CL”’}2)+{+}2",NA,NA
"tete1250-1","tete1250-1-23-1",23,"ákumi áende lá asátu","ákumi áende lá asátu","({CL”’}10·{CL”’}2)+{+}3",NA,NA
"tete1250-1","tete1250-1-24-1",24,"ákumi áende lá anéy","ákumi áende lá anéy","({CL”’}10·{CL”’}2)+{+}4",NA,NA
"tete1250-1","tete1250-1-25-1",25,"ákumi áende lá atánu","ákumi áende lá atánu","({CL”’}10·{CL”’}2)+{+}5",NA,NA
"tete1250-1","tete1250-1-26-1",26,"ákumi áende lá isamánu","ákumi áende lá isamánu","({CL”’}10·{CL”’}2)+{+}6",NA,NA
"tete1250-1","tete1250-1-27-1",27,"ákumi áende lá esambɛ́ɛ́le","ákumi áende lá esambɛ́ɛ́le","({CL”’}10·{CL”’}2)+{+}7",NA,NA
"tete1250-1","tete1250-1-28-1",28,"ákumi áende lá enáánéyi","ákumi áende lá enáánéyi","({CL”’}10·{CL”’}2)+{+}8",NA,NA
"tete1250-1","tete1250-1-29-1",29,"ákumi áende lá divwá","ákumi áende lá divwá","({CL”’}10·{CL”’}2)+{+}9",NA,NA
"tete1250-1","tete1250-1-30-1",30,"ákumi asátu","ákumi asátu","{CL”’}10·{CL”’}3",NA,NA
"tete1250-1","tete1250-1-40-1",40,"ákumi anéy","ákumi anéy","{CL”’}10·{CL”’}4",NA,NA
"tete1250-1","tete1250-1-50-1",50,"ákumi atánu","ákumi atánu","{CL”’}10·{CL”’}5",NA,NA
"tete1250-1","tete1250-1-60-1",60,"ákumi isamánu","ákumi isamánu","{CL”’}10·{CL”’}6",NA,NA
"tete1250-1","tete1250-1-70-1",70,"ákumi esambɛ́ɛ́le","ákumi esambɛ́ɛ́le","{CL”’}10·{CL”’}7",NA,NA
"tete1250-1","tete1250-1-80-1",80,"ákumi enáánéy","ákumi enáánéy","{CL”’}10·({CL”’}4’+4)",NA,NA
"tete1250-1","tete1250-1-90-1",90,"ákumi divwá","ákumi divwá","{CL”’}10·{CL”’}9",NA,NA
"tete1250-1","tete1250-1-100-1",100,"lokámá","lokámá","{CL””}100",NA,NA
"tete1250-1","tete1250-1-200-1",200,"nkámá yéndé","nkámá yéndé","{CL””’}100·2",NA,NA
"tete1250-1","tete1250-1-1000-1",1000,"kinùnu yínŋa","kinùnu yínŋa","{CL”””}1000·1''",NA,NA
"tete1250-1","tete1250-1-2000-1",2000,"nunu pénde","nunu pénde","1000’·1’'",NA,NA
"tete1250-2","tete1250-2-1-1",1,"ɔtɔi","ɔtɔi","1",NA,NA
"tete1250-2","tete1250-2-2-2",2,"-́heé","-́heé","2",NA,NA
"tete1250-2","tete1250-2-2-1",2,"-́hendé","-́hendé","2’",NA,NA
"tete1250-2","tete1250-2-3-1",3,"-́sató","-́sató","3",NA,NA
"tete1250-2","tete1250-2-4-1",4,"-́nɛi","-́nɛi","4",NA,NA
"tete1250-2","tete1250-2-5-1",5,"-́tanu","-́tanu","5","5",NA
"tete1250-2","tete1250-2-6-1",6,"-́samalo","-́samalo","6",NA,"see kund1255-1"
"tete1250-2","tete1250-2-7-1",7,"esambeélé","esambeélé","{CL}7",NA,"sam = 5? x= 6?"
"tete1250-2","tete1250-2-8-1",8,"enááneí","enááneí","{CL}8","4+4","x = reduplicator"
"tete1250-2","tete1250-2-9-1",9,"divwaá","divwaá","{CL’}9",NA,NA
"tete1250-2","tete1250-2-10-1",10,"dikúmí","dikúmí","{CL’}10",NA,NA
"tete1250-2","tete1250-2-10-2",10,"eḱku","eḱku","{CL}10’",NA,NA
"tete1250-2","tete1250-2-11-1",11,"dikúmí la ɔtɔi","dikúmí la ɔtɔi","{CL’}10+{+}1",NA,NA
"tete1250-2","tete1250-2-12-1",12,"dikúmí la tóhendé","dikúmí la tóhendé","{CL’}10+{+}2’",NA,NA
"tete1250-2","tete1250-2-13-1",13,"dikúmí la ásató","dikúmí la ásató","{CL’}10+{+}{CL”}3",NA,NA
"tete1250-2","tete1250-2-14-1",14,"dikúmí la á́nɛi","dikúmí la á́nɛi","{CL’}10+{+}{CL”}4",NA,NA
"tete1250-2","tete1250-2-15-1",15,"dikúmí la átanu","dikúmí la átanu","{CL’}10+{+}{CL”}5",NA,NA
"tete1250-2","tete1250-2-16-1",16,"dikúmí la ásamalo","dikúmí la ásamalo","{CL’}10+{+}{CL”}6",NA,NA
"tete1250-2","tete1250-2-17-1",17,"dikúmí la esambeéle","dikúmí la esambeéle","{CL’}10+{+}{CL}7",NA,NA
"tete1250-2","tete1250-2-18-1",18,"dikúmí la enááneí","dikúmí la enááneí","{CL’}10+{+}{CL}8",NA,NA
"tete1250-2","tete1250-2-19-1",19,"dikúmí la divwaá","dikúmí la divwaá","{CL’}10+{+}{CL’}9",NA,NA
"tete1250-2","tete1250-2-20-1",20,"ákúmí áhendé","ákúmí áhendé","{CL”}10·{CL”}2’",NA,NA
"tete1250-2","tete1250-2-21-1",21,"ákúmí áhendé la ɔtɔi","ákúmí áhendé la ɔtɔi","({CL”}10·{CL”}2’)+{+}1",NA,NA
"tete1250-2","tete1250-2-22-1",22,"ákúmí áhendé la tóhendé","ákúmí áhendé la tóhendé","({CL”}10·{CL”}2’)+{+}2",NA,NA
"tete1250-2","tete1250-2-23-1",23,"ákúmí áhendé la ásató","ákúmí áhendé la ásató","({CL”}10·{CL”}2’)+{+}3",NA,NA
"tete1250-2","tete1250-2-24-1",24,"ákúmí áhendé la á́nɛi","ákúmí áhendé la á́nɛi","({CL”}10·{CL”}2’)+{+}4",NA,NA
"tete1250-2","tete1250-2-25-1",25,"ákúmí áhendé la átanu","ákúmí áhendé la átanu","({CL”}10·{CL”}2’)+{+}5",NA,NA
"tete1250-2","tete1250-2-26-1",26,"ákúmí áhendé la ásamalo","ákúmí áhendé la ásamalo","({CL”}10·{CL”}2’)+{+}6",NA,NA
"tete1250-2","tete1250-2-27-1",27,"ákúmí áhendé la esambeéle","ákúmí áhendé la esambeéle","({CL”}10·{CL”}2’)+{+}7",NA,NA
