Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
zulu1248-1,zulu1248-1-1-1,1,dwa,dwa,1,,
zulu1248-1,zulu1248-1-2-1,2,ɓiːli,ɓiːli,2,,
zulu1248-1,zulu1248-1-3-1,3,tʰaːtʰu,tʰaːtʰu,3,,
zulu1248-1,zulu1248-1-4-1,4,ne,ne,4,,
zulu1248-1,zulu1248-1-5-1,5,ɬe,ɬe,5,,
zulu1248-1,zulu1248-1-6-1,6,isitʰuːpʰa,isitʰuːpʰa,6,,take the thumb
zulu1248-1,zulu1248-1-7-1,7,isikʰombiːsa,isikʰombiːsa,7,,likely borrowed from Arabic
zulu1248-1,zulu1248-1-8-1,8,isiʃijaɡalombiːli,isiʃijaɡalombiːli,10-2,,
zulu1248-1,zulu1248-1-9-1,9,isiʃijaɡaloluːɲe,isiʃijaɡaloluːɲe,10 - 1’,,
zulu1248-1,zulu1248-1-10-1,10,iʃuːmi,iʃuːmi,10,10,
zulu1248-1,zulu1248-1-11-1,11,iʃuːmi naːɲe,iʃuːmi naːɲe,10+{+}1’,10+1,
zulu1248-1,zulu1248-1-12-1,12,iʃuːmi nambiːli,iʃuːmi nambiːli,10+{+}2’,10+2,
zulu1248-1,zulu1248-1-13-1,13,iʃuːmi nantaːtʰu,iʃuːmi nantaːtʰu,10+{+}3’,10+3,
zulu1248-1,zulu1248-1-14-1,14,iʃuːmi naːne,iʃuːmi naːne,10+{+}4’,10+4,
zulu1248-1,zulu1248-1-15-1,15,iʃuːmi nanɬaːnu,iʃuːmi nanɬaːnu,10+{+}5’,10+5,
zulu1248-1,zulu1248-1-16-1,16,iʃuːmi nesitʰuːpʰa,iʃuːmi nesitʰuːpʰa,10+6?,,
zulu1248-1,zulu1248-1-17-1,17,iʃuːmi nesikʰombiːsa,iʃuːmi nesikʰombiːsa,10+7?,,
zulu1248-1,zulu1248-1-18-1,18,iʃuːmi nesiʃijaɡalombiːli,iʃuːmi nesiʃijaɡalombiːli,10+(10-2),,
zulu1248-1,zulu1248-1-19-1,19,iʃuːmi nesiʃijaɡaloluːɲe,iʃuːmi nesiʃijaɡaloluːɲe,10+(10-1),,
zulu1248-1,zulu1248-1-20-1,20,amaʃuːmi amaɓiːli,amaʃuːmi amaɓiːli,10·2,,
zulu1248-1,zulu1248-1-21-1,21,amaʃuːmi amaɓiːli naːɲe,amaʃuːmi amaɓiːli naːɲe,(10·2)+1,,
zulu1248-1,zulu1248-1-22-1,22,amaʃuːmi amaɓiːli namɓiːli,amaʃuːmi amaɓiːli namɓiːli,(10·2)+2,,
zulu1248-1,zulu1248-1-23-1,23,amaʃuːmi amaɓiːli nantaːtʰu,amaʃuːmi amaɓiːli nantaːtʰu,(10·2)+3,,
zulu1248-1,zulu1248-1-24-1,24,amaʃuːmi amaɓiːli naːne,amaʃuːmi amaɓiːli naːne,(10·2)+4,,
zulu1248-1,zulu1248-1-25-1,25,amaʃuːmi amaɓiːli nanɬaːnu,amaʃuːmi amaɓiːli nanɬaːnu,(10·2)+5,,
zulu1248-1,zulu1248-1-26-1,26,amaʃuːmi amaɓiːli nesitʰuːpʰa,amaʃuːmi amaɓiːli nesitʰuːpʰa,(10·2)+6?,,
zulu1248-1,zulu1248-1-27-1,27,amaʃuːmi amaɓiːli nesikʰombiːsa,amaʃuːmi amaɓiːli nesikʰombiːsa,(10·2)+7?,,
zulu1248-1,zulu1248-1-28-1,28,amaʃuːmi amaɓiːli nesiʃijaɡalombiːli,amaʃuːmi amaɓiːli nesiʃijaɡalombiːli,(10·2)+(10-2),,
zulu1248-1,zulu1248-1-29-1,29,amaʃuːmi amaɓiːli nesiʃijaɡaloluːɲe,amaʃuːmi amaɓiːli nesiʃijaɡaloluːɲe,(10·2)+(10-1),,
zulu1248-1,zulu1248-1-30-1,30,amaʃuːmi amatʰaːtʰu,amaʃuːmi amatʰaːtʰu,10·3,,
zulu1248-1,zulu1248-1-40-1,40,amaʃuːmi amaːne,amaʃuːmi amaːne,10·4,,
zulu1248-1,zulu1248-1-50-1,50,amaʃuːmi amaɬaːnu,amaʃuːmi amaɬaːnu,10·5,,
zulu1248-1,zulu1248-1-60-1,60,amaʃuːmi ajiisitʰuːpʰa,amaʃuːmi ajiisitʰuːpʰa,10·6?,,
zulu1248-1,zulu1248-1-70-1,70,amaʃuːmi ajisikʰombiːsa,amaʃuːmi ajisikʰombiːsa,10·7?,,
zulu1248-1,zulu1248-1-80-1,80,amaʃuːmi ajisiʃijaɡalombiːli,amaʃuːmi ajisiʃijaɡalombiːli,10·(10-2),,
zulu1248-1,zulu1248-1-90-1,90,amaʃuːmi ajisiʃijaɡaloluːɲe,amaʃuːmi ajisiʃijaɡaloluːɲe,10·(10-1),,
zulu1248-1,zulu1248-1-100-1,100,ikʰuːlu,ikʰuːlu,100,,
zulu1248-1,zulu1248-1-200-1,200,amakʰuːlu amaɓiːli,amakʰuːlu amaɓiːli,100·2,,
zulu1248-1,zulu1248-1-1000-1,1000,iŋkuluŋɡwaːne,iŋkuluŋɡwaːne,1000·1?,,
zulu1248-1,zulu1248-1-2000-1,2000,iŋkuluŋɡwaːne ezimɓiːli,iŋkuluŋɡwaːne ezimɓiːli,1000·2,,
